resource,name,summary
pokemon,kyurem,"**Kyurem**

Kyurem is a legendary Dragon/Ice type Pokémon from the Unova region.

**Type:** Dragon / Ice

**Abilities:**
- **Pressure:** This ability forces the opponent to use 2 PP instead of 1 when attacking Kyurem.
- **Hidden Ability:** Teravolt - This ability allows Kyurem to hit through the opponent's ability, disregarding effects that would prevent damage.

**Physical Characteristics:**
- Kyurem has a unique, bipedal design with a large, wing-like appendage on each side of its body.
- It has a frozen, icy appearance with a light blue color scheme.
- It possesses a long, pointed tail and a large, gaping mouth.

**Behavior and Habitat:**
- Kyurem is known to be solitary and prefers solitude.
- It is usually found in cold, icy habitats such as caves or frozen tundra.

**In Battle:**
- With its high Special Attack and Attack stats, it can deliver powerful blows.
- Its Dragon/Ice typing gives it a unique set of resistances and weaknesses.

**Evolution:**
- Kyurem does not evolve from or into any other Pokémon.
- However, it can fuse with either Reshiram or Zekrom, turning into White Kyurem or Black Kyurem respectively.

**Interesting Facts:**
- Kyurem is the only known Pokémon that can learn the move Glaciate.
- In Pokémon lore, Kyurem is considered a remnant of the original dragon Pokémon that Reshiram and Zekrom split from.
- It is the heaviest Dragon type Pokémon."
pokemon,genesect,"**Genesect**

Genesect is a mythical Pokémon known for its highly powered abilities.

**Type:** Bug / Steel

**Abilities:**
- **Download:** Adjusts power based on the foe's lowest defensive stat.
- **Hidden Ability:** None

**Physical Characteristics:**
- Has a purple metallic body with a large cannon on its back.
- Two large red eyes that glow when it's on the hunt.
- Its body is designed like a sleek, armored insect.

**Behavior and Habitat:**
- Known to be aggressive, especially when hunting.
- Created by Team Plasma and does not have a natural habitat.

**In Battle:**
- Strong against Psychic, Grass, Ice, Fairy, and Rock types due to its Bug/Steel typing.
- Its signature move, Techno Blast, changes type depending on the drive it's holding.

**Evolution:**
- Genesect does not evolve.

**Interesting Facts:**
- Genesect was revived from a Fossil and then modified by Team Plasma.
- It's the only Pokémon with the Download ability that can't learn any moves that deal physical damage.
- Genesect is believed to be over 300 million years old."
pokemon,chespin,"**Chespin**

Chespin is a Generation VI Pokémon known as the Spiny Nut Pokémon.

**Type:** Grass

**Abilities:**
- **Overgrow:** Powers up Grass-type moves when the Pokémon's HP is low.
- **Hidden Ability:** Bulletproof - Protects the Pokémon from some ball and bomb moves.

**Physical Characteristics:**
- Chespin has a tough shell covering its back and head
- It has sharp claws on its hands and feet
- Its body is mostly brown with a green head and back

**Behavior and Habitat:**
- Chespin is known to be curious and playful
- It typically lives in forests

**In Battle:**
- Chespin's Overgrow ability can make its Grass-type moves more powerful when its HP is low
- It can use its tough shell for defense

**Evolution:**
- Chespin evolves into Quilladin at level 16 and then into Chesnaught at level 36

**Interesting Facts:**
- Chespin is the Grass-type starter Pokémon for the Kalos region in Pokémon X and Y
- Despite its small size, Chespin is strong enough to flip a 50-ton tank
- The shell on Chespin's head and back is said to withstand a bomb's explosion"
pokemon,quilladin,"**Quilladin**

Quilladin is a Generation VI Pokémon known as the Spiny Armor Pokémon.

**Type:** Grass

**Abilities:**
- **Overgrow:** Powers up Grass-type moves when the Pokémon's HP is low.
- **Hidden Ability:** Bulletproof - Protects the Pokémon from some ball and bomb moves.

**Physical Characteristics:**
- Covered in tough, green spikes that can withstand impacts from attacks.
- Has a round body shape and brown, rodent-like features.
- Has a small, pink nose and a stubby tail.

**Behavior and Habitat:**
- Known for its hardy and defensive nature.
- Typically found in forests and grassy areas.

**In Battle:**
- Excels in defense and can withstand many hits due to its sturdy exterior.
- Can use a variety of Grass-type moves for offense.

**Evolution:**
- Quilladin evolves from Chespin starting at level 16 and evolves into Chesnaught starting at level 36.

**Interesting Facts:**
- Quilladin's name is a combination of ""quill"" and ""paladin,"" referencing its spiky exterior and defensive capabilities.
- Despite its bulky appearance, Quilladin is quite light and agile.
- Quilladin was first introduced in the Pokémon X and Y games."
pokemon,chesnaught,"**Chesnaught**

Chesnaught is the final evolution of the Grass-type starter Pokémon Chespin in Generation VI.

**Type:** Grass / Fighting

**Abilities:**
- **Overgrow:** Powers up Grass-type moves when the Pokémon's HP is low.
- **Hidden Ability:** Bulletproof - Protects the Pokémon from some ball and bomb moves.

**Physical Characteristics:**
- Chesnaught is a large, bipedal, mammalian Pokémon.
- Its body is covered in a tough, green shell.
- It has a small, pink nose with a three-pointed patch of brown fur extending up its short snout.

**Behavior and Habitat:**
- Chesnaught is known to be very protective and will fiercely fight on behalf of its friends.
- It is typically found in forests, where it can use its natural surroundings for defense.

**In Battle:**
- Chesnaught's high Defense and HP stats make it an excellent physical tank.
- It can use its signature move, Spiky Shield, to deal damage to opponents that make direct contact.

**Evolution:**
- Chesnaught is the final form of Chespin. It evolves from Quilladin starting at level 36.

**Interesting Facts:**
- Chesnaught is the only known Pokémon capable of learning the move Spiky Shield.
- Despite being a Grass type, Chesnaught can learn a variety of Fighting-type moves, reflecting its secondary type.
- Its name is a combination of the words ""chestnut"" and ""knight"", referencing its armored appearance and defensive nature."
pokemon,fennekin,"**Fennekin**

Fennekin is a Fire-type Pokémon known for its fox-like appearance.

**Type:** Fire

**Abilities:**
- **Blaze:** Powers up Fire-type moves when the Pokémon's HP is low.
- **Hidden Ability:** Magician - The Pokémon steals the held item of a Pokémon it hits with a move.

**Physical Characteristics:**
- Fennekin is small and quadrupedal with fur that is predominantly pale yellow.
- It has large ears with orange tips that vent air hotter than 390 degrees Fahrenheit, which it uses to intimidate its enemies.
- Its bushy tail has a bright orange tip shaped like a flame.

**Behavior and Habitat:**
- Fennekin is known to be very intelligent and is often seen chewing on twigs, which it uses as a kind of focus when using its psychic powers.
- It typically lives in grasslands.

**In Battle:**
- Fennekin's Fire-type moves can be very powerful, especially when its HP is low due to its Blaze ability.
- It can also unexpectedly use the opponent's held item against them by stealing it with its hidden Magician ability.

**Evolution:**
- Fennekin evolves into Braixen starting at level 16, which evolves into Delphox starting at level 36.

**Interesting Facts:**
- Fennekin is one of the few Pokémon that can learn both Fire-type and Psychic-type moves naturally through leveling up.
- It is one of the starter Pokémon in the Kalos region, introduced in Pokémon X and Y.
- The name Fennekin is a combination of ""fennec"" (a type of fox) and ""kindle"" (to start a fire)."
pokemon,braixen,"**Braixen**

Braixen is a Generation VI Pokémon known as the Fox Pokémon.

**Type:** Fire

**Abilities:**
- **Blaze:** Powers up Fire-type moves when the Pokémon’s HP is low.
- **Hidden Ability:** Magician - The Pokémon steals the held item of a Pokémon it hits with a move.

**Physical Characteristics:**
- Braixen is a bipedal, fox-like Pokémon with fur primarily in yellow and black.
- It carries a stick, which it uses like a wand to amplify its psychic power.
- It has a large piece of fur on its lower body that resembles a dress.

**Behavior and Habitat:**
- Braixen prefers to keep its distance from its enemies and fight using fiery blasts.
- It typically resides in forests.

**In Battle:**
- Braixen is recognized for its special attack and speed stats, making it an effective special sweeper.
- It can learn various Psychic and Fire-type moves, which can be used strategically to counter various types of Pokémon.

**Evolution:**
- Braixen evolves from Fennekin starting at level 16 and evolves into Delphox starting at level 36.

**Interesting Facts:**
- The stick that Braixen carries is said to have been imbued with its psychic power, and it never uses a branch from a living tree.
- It communicates with others by creating different patterns of flames.
- Braixen is the only middle evolution of a starter Pokémon line to have a different Hidden Ability than its evolutionary relatives."
pokemon,delphox,"**Delphox**

Delphox is a dual-type Fire/Psychic Pokémon.

**Type:** Fire / Psychic

**Abilities:**
- **Blaze:** Powers up Fire-type moves when the Pokémon's HP is low.
- **Hidden Ability:** Magician - The Pokémon steals the held item of a Pokémon it hits with a move.

**Physical Characteristics:**
- Resembles a slim fox-like creature standing upright, with elements of a witch or sorcerer in its design.
- Has a stick that it uses like a wand or a staff, which it keeps in its tail when not in use.
- Its fur is primarily red and yellow, with some purple portions and it has bright yellow eyes.

**Behavior and Habitat:**
- Known for its intelligence, it can use its psychic power to manipulate flames.
- Typically found in forests, where it uses its stick to pick out and eat berries.

**In Battle:**
- Can use its psychic abilities to manipulate fire and create fiery vortexes of 5,400 degrees Fahrenheit.
- Known for its fast speed and special attack capabilities.

**Evolution:**
- Delphox evolves from Braixen starting at level 36. It is the final form of Fennekin.

**Interesting Facts:**
- Delphox can see into the future using the flame on the tip of its branch, which it also uses to cast its psychic powers.
- It is the only Pokémon with a base stat total of 534.
- Delphox and its pre-evolutions share their category with Vulpix, Ninetales, Nickit, and Thievul. They are all known as the Fox Pokémon."
pokemon,froakie,"**Froakie**

Froakie is a Water-type Pokémon, known as the Bubble Frog Pokémon.

**Type:** Water

**Abilities:**
- **Torrent:** Powers up Water-type moves when the Pokémon’s HP is low.
- **Hidden Ability:** Protean - Changes the Pokémon’s type to the type of the move it’s about to use.

**Physical Characteristics:**
- Froakie is a quadruped, frog-like Pokémon.
- It has light blue skin, dark patches around its eyes and a scarf-like foam around its neck.
- Its eyes have yellow sclera and it has a three-fingered and two-toed limbs.

**Behavior and Habitat:**
- Froakie is both light and strong, making it capable of jumping incredibly high.
- The bubbles on its chest and back protect it from attacks.
- Froakie can be found near ponds and rivers.

**In Battle:**
- Froakie is known for its speed and agility.
- Its ability Protean allows it to change its type based on the move it is using, which can be strategically advantageous in battle.

**Evolution:**
- Froakie evolves into Frogadier starting at level 16, which evolves into Greninja starting at level 36.

**Interesting Facts:**
- Froakie is the lightest starter Pokémon.
- Froakie and its evolutionary family have a unique type combination.
- Froakie's French name is Grenousse, which is a combination of the French words for frog and foam."
pokemon,frogadier,"**Frogadier**

Frogadier is a Water-type Pokémon known for its agility and speed.

**Type:** Water

**Abilities:**
- **Torrent:** Powers up water-type moves when the Pokémon's HP is low.
- **Hidden Ability:** Protean - Changes the Pokémon’s type to the type of the move it's about to use.

**Physical Characteristics:**
- Frogadier has a slim, frog-like body with a dark blue color.
- It has large eyes with white pupils and a light blue, bubble-like pattern on its chest and back.
- It has strong, elongated hind limbs, which it uses for jumping and swift movements.

**Behavior and Habitat:**
- Frogadier is known for its speed and agility, being able to climb a 2,000-foot tower in one minute.
- It typically resides near bodies of water such as lakes and ponds.

**In Battle:**
- Frogadier's speed and Protean ability make it unpredictable and versatile in battle.
- It can utilize various move types effectively, thanks to its Hidden Ability.

**Evolution:**
- Frogadier evolves from Froakie starting at level 16 and evolves into Greninja starting at level 36.

**Interesting Facts:**
- Frogadier can throw bubble-coated pebbles at its enemies with precise, high-speed throws.
- Its jumping skills allow it to confound opponents by leaping around during battle.
- Frogadier and its evolutionary relatives, Froakie and Greninja, are the only known Pokémon capable of using the move Water Shuriken."
pokemon,greninja,"**Greninja**

Greninja is a dual-type Water/Dark Pokémon known for its swift movements and ninja-like abilities.

**Type:** Water / Dark

**Abilities:**
- **Torrent:** Powers up Water-type moves when the Pokémon's HP is low.
- **Protean:** Changes the Pokémon's type to the type of the move it's about to use.
- **Hidden Ability: Battle Bond** - Transforms Greninja into Ash-Greninja after causing an opponent's Pokémon to faint.

**Physical Characteristics:**
- Humanoid frog-like creature with a large tongue that wraps around its neck like a scarf.
- Predominantly blue body with yellow eyes and white bubble-like protrusions on its legs.
- Sharp, retractable spikes on its knuckles.

**Behavior and Habitat:**
- Known for its swift, ninja-like movements and ability to throw stars made of compressed water.
- Typically found near bodies of water.

**In Battle:**
- Its Protean ability allows it to change its type and adapt to different opponents.
- Its speed and diverse move-set make it a formidable opponent.

**Evolution:**
- Begins as Froakie, evolves into Frogadier at level 16, and finally into Greninja at level 36.

**Interesting Facts:**
- Greninja, with the Battle Bond ability, can transform into Ash-Greninja, a form seen in the Pokémon anime where it becomes more powerful.
- Greninja is one of the few Pokémon to have been playable in the Super Smash Bros. series.
- It was voted as the most popular Pokémon in a 2020 survey conducted by The Pokémon Company."
pokemon,bunnelby,"**Bunnelby**

Bunnelby is a Normal-type Pokémon also known as the Digging Pokémon.

**Type:** Normal

**Abilities:**
- **Pickup:** Bunnelby may pick up items that an opposing Pokémon used during a battle.
- **Cheek Pouch:** Restores HP as well when the Pokémon eats a Berry.
- **Hidden Ability:** Huge Power - Doubles the Pokémon's Attack stat.

**Physical Characteristics:**
- Large ears used for digging and attacking.
- Brown and cream-colored fur.
- Small round body with short legs.

**Behavior and Habitat:**
- Creates complex burrows using its ears.
- Typically found in meadows and forests.

**In Battle:**
- Can use its ears to launch powerful ground-based attacks.
- Known for its speed and agility.

**Evolution:**
- Bunnelby evolves into Diggersby starting at level 20.

**Interesting Facts:**
- Its ears are strong enough to shovel dirt and chop tree roots.
- It can dig a nest 33 feet deep in one night.
- Bunnelby's ears can also be used for communication, as it can flap them at high speed to signal others."
pokemon,diggersby,"**Diggersby**

Diggersby is a Ground and Normal type Pokémon that is known for its digging abilities.

**Type:** Ground / Normal

**Abilities:**
- **Pickup:** This ability allows Diggersby to pick up the item of a defeated opponent.
- **Cheek Pouch:** This ability restores HP in addition to the Pokémon's Berry's effect when it eats a Berry.
- **Hidden Ability:** Huge Power - This ability doubles the Pokémon's Attack stat.

**Physical Characteristics:**
- Diggersby resembles a large, round rabbit with strong, muscular forearms used for digging.
- It has brown fur and wears what appears to be a pair of blue denim shorts.
- Its most notable feature is its large, shovel-like ears which it uses for digging and carrying heavy loads.

**Behavior and Habitat:**
- Diggersby is known for its industrious nature, frequently seen using its powerful ears to dig large burrows.
- It is typically found in grasslands and forests, where it can easily dig and burrow.

**In Battle:**
- Diggersby's Huge Power ability makes it a formidable physical attacker.
- It can use a variety of Ground and Normal type moves, making it versatile in battle.

**Evolution:**
- Diggersby is the evolved form of Bunnelby. Bunnelby evolves into Diggersby starting at level 20.

**Interesting Facts:**
- Despite its burly appearance, Diggersby is surprisingly quick and agile, using its large ears for balance and movement.
- Diggersby can dig a burrow deep into the ground in a matter of minutes.
- It has a keen sense of direction, and can always find its way back to its burrow, no matter how far it has wandered."
pokemon,fletchling,"**Fletchling**

Fletchling is a tiny Robin-like Pokémon, known for its friendly nature.

**Type:** Normal / Flying

**Abilities:**
- **Big Pecks:** Prevents other Pokémon from lowering this Pokémon's Defense stat.
- **Gale Wings (Hidden Ability):** Gives priority to Flying-type moves when the Pokémon's HP is full.

**Physical Characteristics:**
- Red breast and a greyish body, resembling a robin.
- Black ""eyebrows"" that give it a fierce look.
- White tips on its wing feathers.

**Behavior and Habitat:**
- Known for its friendly nature and chirpy songs.
- Commonly found in forests and woods.

**In Battle:**
- Fletchling's Gale Wings ability can be used to strategically strike first with Flying-type moves.
- Its attack, Flame Charge, allows it to increase its speed while dealing damage.

**Evolution:**
- Fletchling evolves into Fletchinder starting at level 17, which evolves into Talonflame starting at level 35.

**Interesting Facts:**
- Despite being a Normal/Flying type, Fletchling can learn Flame Charge, a Fire-type move.
- Fletchling is known to be very territorial, and will chase away intruders.
- Fletchling was the first Generation VI Pokémon to be revealed in an episode of the anime."
pokemon,fletchinder,"**Fletchinder**

Fletchinder is a Fire and Flying type Pokémon known as the Ember Pokémon.

**Type:** Fire / Flying

**Abilities:**
- **Flame Body:** The opponent has a 30% chance of being induced with Burn when using a move that requires physical contact with Fletchinder.
- **Gale Wings (Hidden Ability):** Gives priority to Flying-type moves when the Pokémon's HP is full.

**Physical Characteristics:**
- Fletchinder is a small, avian Pokémon with a flame pattern on its body.
- Has a sharp beak and pointed tail feather.
- Its wings are black and have a pointed shape, resembling those of a falcon.

**Behavior and Habitat:**
- Fletchinder is known to be very territorial.
- It typically lives in forests, where it's frequently seen soaring through the sky.

**In Battle:**
- Known for its speed, Fletchinder can outpace many opponents.
- Its Flame Body ability can burn opponents, reducing their attack power.

**Evolution:**
- Fletchinder evolves from Fletchling starting at level 17 and evolves into Talonflame starting at level 35.

**Interesting Facts:**
- When Fletchinder flaps its wings, it scatters embers. At night, its fiery body can be seen glowing in the dark.
- Fletchinder is known to hunt by igniting tall grass and swooping down on prey that tries to escape the blaze.
- Fletchinder's internal body temperature can reach 1,650 degrees Fahrenheit."
pokemon,talonflame,"**Talonflame**

Talonflame is a dual-type Fire/Flying Pokémon introduced in Generation VI.

**Type:** Fire / Flying

**Abilities:**
- **Flame Body:** The opponent has a 30% chance of being induced with Burn when using any move that requires physical contact with the Pokémon.
- **Gale Wings** (Hidden Ability): Gives priority to Flying-type moves when the Pokémon's HP is full.

**Physical Characteristics:**
- Talonflame is a bird-like Pokémon that resembles a falcon.
- Its body is primarily gray and red-orange in color.
- It has a sharp beak and talons, a pointed crest on its head, and a long tail feather.

**Behavior and Habitat:**
- Talonflame is known for its high speed, reaching speeds of up to 310 mph when diving for prey.
- It typically inhabits forests and woodlands.

**In Battle:**
- Talonflame excels at fast and powerful strikes, particularly with its Flying-type moves due to its hidden ability.
- It can also potentially inflict the Burn status on opponents, reducing their Attack power.

**Evolution:**
- Talonflame is the final form in the Fletchling evolutionary line. It evolves from Fletchinder starting at level 35.

**Interesting Facts:**
- The name Talonflame is a combination of ""talon"" and ""flame"", referencing its Fire typing and sharp claws.
- Despite being a bird Pokémon, Talonflame lays its eggs in a nest on the ground.
- Talonflame uses its speed and large talons to hunt for prey, even capable of taking down larger creatures."
pokemon,scatterbug,"**Scatterbug**

Scatterbug is a Bug-type Pokémon known for its black and white appearance.

**Type:** Bug

**Abilities:**
- **Shield Dust:** Prevents the Pokémon from receiving additional effects of attacks.
- **Compound Eyes:** Boosts the Pokémon's accuracy.
- **Hidden Ability:** Friend Guard - Decreases damage taken by allies.

**Physical Characteristics:**
- Black and white body.
- Small round shape.
- Distinctive pattern on its back.

**Behavior and Habitat:**
- Known for scattering a powdery substance from its body.
- Typically found in forests and grassy areas.

**In Battle:**
- Has the ability to confuse opponents with Stun Spore.
- Can protect itself by hardening its body.

**Evolution:**
- Scatterbug evolves into Spewpa starting at level 9, which evolves into Vivillon starting at level 12.

**Interesting Facts:**
- Scatterbug's pattern can change depending on its environment.
- It can protect itself by releasing a terrible stench from the antennae on its head.
- Scatterbug's body color and pattern are determined by its diet and habitat."
pokemon,spewpa,"**Spewpa**

Spewpa is a Bug-type Pokémon known as the Scatterdust Pokémon.

**Type:** Bug

**Abilities:**
- **Shed Skin:** This ability allows Spewpa to have a 1/3 chance of healing itself from a status condition (Burn, Paralysis, Sleep, Frozen, Poison) each turn.
- **Hidden Ability:** Friend Guard - This hidden ability reduces the damage taken by allies in double and triple battles.

**Physical Characteristics:**
- Spewpa is a small, cocoon-like Pokémon.
- Its body is primarily pink, but it has a large, fluffy mane of white fur surrounding its head.
- It also has two large, black eyes that are visible through holes in its fur.

**Behavior and Habitat:**
- Spewpa is a fairly passive Pokémon, spending most of its time immobile as it prepares to evolve.
- It typically lives in forests, where it can blend in with the environment.

**In Battle:**
- Spewpa's main strength in battle lies in its ability to withstand hits, thanks to its high Defense stat.
- It can also utilize moves like Protect and Stun Spore to stall opponents.

**Evolution:**
- Spewpa evolves from Scatterbug starting at level 9 and evolves into Vivillon starting at level 12.

**Interesting Facts:**
- Spewpa's name is a combination of ""spew"" (to eject forcefully) and ""pupa"" (the stage in an insect's life where it is in a cocoon).
- Despite its passive nature, when under attack, Spewpa can spew a poisonous powder to defend itself.
- The pattern on its evolved form, Vivillon, changes depending on the real-world region in which the player is located."
pokemon,vivillon,"**Vivillon**

Vivillon is known as the Scale Pokémon.

**Type:** Bug / Flying

**Abilities:**
- **Shield Dust:** Prevents the Pokémon from getting an additional effect from damaging moves. 
- **Compound Eyes:** Boosts the Pokémon's accuracy.
- **Hidden Ability:** Friend Guard - Reduces damage done to allies.

**Physical Characteristics:**
- Vivillon has a butterfly-like appearance with wings that come in various patterns.
- It has a small body with large, rounded wings.
- Its body color is mainly black, while its wing color and pattern vary.

**Behavior and Habitat:**
- Vivillon's wing pattern is influenced by the climate and topography of its habitat.
- It usually lives in forests and fields where flowers bloom abundantly.

**In Battle:**
- Vivillon can use its wings to create strong winds to attack its enemies.
- It can scatter colorful scales to cause various effects.

**Evolution:**
- Vivillon is the final form in its evolutionary line. It evolves from Spewpa starting at level 12. Spewpa evolves from Scatterbug starting at level 9.

**Interesting Facts:**
- Vivillon's wing pattern can vary, with 20 known different patterns in total.
- The geographical location of the player influences the pattern of the Vivillon they catch or evolve.
- Vivillon is unique in its variable wing patterns, which is not seen in any other Pokémon."
pokemon,litleo,"**Litleo**

Litleo is a Fire/Normal-type Pokémon known for its bold heart and powerful mane.

**Type:** Fire / Normal

**Abilities:**
- **Rivalry:** This ability increases the damage dealt to Pokémon of the same gender by 25%.
- **Unnerve:** Prevents the opponent from using their held Berry during the battle.
- **Hidden Ability: Moxie** - This ability increases Litleo's Attack stat by one stage every time it knocks out a Pokémon.

**Physical Characteristics:**
- Litleo is a quadruped, lion cub-like Pokémon.
- It has a large, bushy mane, with the male’s mane being larger than the female's.
- It has a short, rounded nose and circular ears with beige interiors.

**Behavior and Habitat:**
- Litleo is known for its courageous and active nature.
- It typically resides in the savannas and plains, where it has room to run around.

**In Battle:**
- Litleo can take advantage of its Rivalry ability to deal increased damage to opponents of the same gender.
- With its hidden ability Moxie, it can become increasingly powerful as it takes out opposing Pokémon.

**Evolution:**
- Litleo evolves into Pyroar starting at level 35.

**Interesting Facts:**
- Despite being a Fire-type Pokémon, Litleo's body temperature is not particularly high. Its body temperature increases when it's excited or eats spicy food.
- The larger the mane of a Litleo, the more respect it gets from its peers.
- Litleo is the only known Pokémon with a base stat total of 369."
pokemon,pyroar,"**Pyroar**

Pyroar is a Pokémon that resembles a lion.

**Type:** Fire / Normal

**Abilities:**
- **Rivalry:** This ability increases Pyroar's damage against Pokémon of the same gender and decreases damage against those of the opposite gender.
- **Unnerve:** Prevents the opponent from eating a held Berry during the battle.
- **Hidden Ability:** Moxie - This ability boosts Pyroar's Attack stat each time it knocks out a Pokémon.

**Physical Characteristics:**
- Pyroar has a large, predominantly red mane with gold streaks forming pattern resembling the Daimonji symbol 大.
- It has a slim, tan-colored body with a gold circular pattern on its haunches.
- Pyroar's gender affects its appearance: males have a large, full mane while females have a long, flowing one.

**Behavior and Habitat:**
- Pyroar is known for its regal and commanding presence, often leading a pride of Litleo.
- Typically found in the savannahs, where it hunts in groups.

**In Battle:**
- Pyroar's high Special Attack and Speed stats make it an effective special sweeper in battles.
- Its diverse movepool, including Fire, Normal, and Dark type moves, allows it to cover a wide range of opponents.

**Evolution:**
- Pyroar evolves from Litleo starting at level 35.

**Interesting Facts:**
- Pyroar's mane contains heat, which can burn anything that comes into contact with it.
- The male and female Pyroar have noticeably different appearances, a trait not common in many Pokémon species.
- In the wild, the male Pyroar stays and protects the group's territory while the female leads the group to hunt for food."
pokemon,flabebe,"**Flabebe**

Flabebe is a Fairy-type Pokémon known for its small size and colorful flower.

**Type:** Fairy

**Abilities:**
- **Flower Veil:** Prevents lowering of ally Grass-type Pokémon's stats.
- **Hidden Ability:** Symbiosis - Passes its held item to an ally when the ally uses up its own item.

**Physical Characteristics:**
- Flabebe is one of the smallest Pokémon, standing only 0.1 meters tall.
- It holds onto a flower for its entire life, the color of which determines its own color.
- Despite its small size, it has a high amount of hit points (HP).

**Behavior and Habitat:**
- Flabebe is known to care for its flower with great affection.
- It typically lives in fields and meadows where its chosen flower grows.

**In Battle:**
- Flabebe's high HP and defensive stats make it a durable opponent.
- Its Fairy-type moves can be especially effective against Dragon, Dark, and Fighting-type Pokémon.

**Evolution:**
- Flabebe evolves into Floette when it reaches a certain level of happiness, which then evolves into Florges when exposed to a Shiny Stone.

**Interesting Facts:**
- Flabebe is one of the few Pokémon that have different forms based on color - white, red, orange, blue, and yellow.
- Despite being a Fairy-type, it obtains its power from the flower it holds rather than from itself.
- Flabebe was first introduced in Generation VI."
pokemon,floette,"**Floette**

Floette is a Fairy-type Pokémon known for its flower-toting appearance.

**Type:** Fairy

**Abilities:**
- **Flower Veil:** This ability prevents the lowering of ally Grass-type Pokémon's stats.
- **Symbiosis:** This ability allows the Pokémon to pass its item to an ally when the ally uses up its item.
- **Hidden Ability:** Flower Veil - This ability prevents the lowering of its own and ally Grass-type Pokémon's stats.

**Physical Characteristics:**
- Floette is small with a white body and green, leaf-like appendages.
- It carries a flower with it at all times, which can vary in color.
- It has two long, rabbit-like ears and large, blue eyes.

**Behavior and Habitat:**
- Floette is known to care deeply for flowers and will fiercely protect its own.
- It is typically found in meadows or beautiful flower gardens.

**In Battle:**
- Floette's Fairy typing gives it an advantage against Dragon, Dark, and Fighting-type Pokémon.
- It has access to a variety of healing and support moves, making it a good choice for a supportive role in battle.

**Evolution:**
- Floette evolves from Flabebe when leveled up with high friendship and can further evolve into Florges when exposed to a Shiny Stone.

**Interesting Facts:**
- Floette's flower can come in five different colors: red, yellow, orange, blue, and white. The color is chosen when Flabebe evolves and cannot be changed.
- An Eternal Flower Floette is featured in the Pokémon lore, which is said to have lived for 3,000 years and has unique stats and a unique move, Light of Ruin.
- Despite its small size, Floette is surprisingly powerful, especially if it has been well cared for by its trainer."
pokemon,florges,"**Florges**

Florges is a Fairy type Pokémon known for its elegant appearance.

**Type:** Fairy

**Abilities:**
- **Flower Veil:** Prevents lowering of ally Grass-type Pokémon's stats.
- **Symbiosis:** Passes its held item to an ally when the ally uses up its own item.
- **Hidden Ability:** Healer - Sometimes heals an ally's status conditions.

**Physical Characteristics:**
- Resembles a humanoid figure composed of flowers and plants.
- Its main body is white, while the flowers can be red, yellow, orange, blue or white depending on which flower was nearby when it evolved.
- Has green vines that form a 'dress' and 'hair', with flowers adorning it.

**Behavior and Habitat:**
- Known for its caring nature, often seen taking care of gardens.
- Commonly found in meadows and fields filled with flowers.

**In Battle:**
- Notably high Special Defense, making it a great tank against special attackers.
- Can learn a variety of support moves such as Wish, Misty Terrain, and Aromatherapy for team support.

**Evolution:**
- Evolves from Floette when exposed to a Shiny Stone. 

**Interesting Facts:**
- The flowers it's adorned with can change color depending on where it evolved.
- Florges is the only Pokémon with a base stat total of 552.
- Despite being a Fairy type, Florges and its pre-evolutions cannot learn any Fairy moves by leveling up."
pokemon,skiddo,"**Skiddo**

Skiddo is a Generation VI Pokémon known for its cheerful demeanor and strong bond with humans.

**Type:** Grass

**Abilities:**
- **Sap Sipper:** Increases the Pokémon's Attack stat by one stage if hit by a Grass-type move, and makes the Pokémon immune to Grass-type moves.
- **Grass Pelt (Hidden Ability):** Boosts the Pokémon's Defense stat in Grassy Terrain.

**Physical Characteristics:**
- Skiddo is similar in appearance to a goat, with yellowish fur and a bushy tail.
- It has a leafy collar around its neck and two horns on its head that resemble budding plants.
- Skiddo is relatively small, standing at only 0.9m tall and weighing 31.0 kg.

**Behavior and Habitat:**
- Skiddo is known to be docile and friendly, often seen assisting humans with carrying goods.
- It is typically found in grasslands and farms where it grazes on vegetation.

**In Battle:**
- Skiddo's Grass type moves are handy against Water, Ground and Rock type Pokémon.
- Its Sap Sipper ability can be used strategically to increase its Attack stat when hit by Grass type moves.

**Evolution:**
- Skiddo evolves into Gogoat when it reaches level 32.

**Interesting Facts:**
- Skiddo is known for its strong bond with humans, and it's said that it was the first Pokémon to live alongside humans.
- It has a unique ability to sense the feelings of riders through its horns.
- Despite its small size, Skiddo is strong enough to carry heavy loads, making it a valuable aid in transporting goods."
